neural_belief1,neural_belief2,action,location,color 1,color 2
0.3834521776015745,0.22017001207554604,0.0,0.0,1.0,4.0
0.7107078418074579,0.25670056020801,0.0,0.0,0.0,3.0
0.6860948010029579,0.11353264039531186,0.0,0.0,2.0,4.0
0.6716259414064855,0.16257798996040132,0.0,0.0,2.0,3.0
0.8843708066441821,0.287542202539768,1.0,0.0,0.0,2.0
0.8164622356692982,0.4041711144799684,0.0,0.0,2.0,2.0
0.9610370056026089,0.5908129488279673,0.0,0.0,0.0,1.0
0.8692263157237822,0.7579119104745387,0.0,0.0,2.0,1.0
0.6772305061385184,0.8484887171563846,4.0,0.0,3.0,1.0
0.7713125512160215,0.781033187015041,0.0,0.0,1.0,2.0
0.7514393427465577,0.6872074321126336,0.0,0.0,2.0,3.0
0.9222809529240772,0.6958682311550827,4.0,0.0,0.0,2.0
0.8104949469070613,0.5045477620640377,2.0,0.0,2.0,3.0
0.6154906977880261,0.6055971271779019,4.0,1.0,3.0,2.0
0.09176991284998454,0.7113844923387119,1.0,1.0,1.0,1.0
0.34158142881999426,0.6059646390817399,0.0,0.0,1.0,3.0
0.3297170170136769,0.9047033675865784,0.0,0.0,3.0,0.0
0.5747939896727015,0.9536301984582034,0.0,0.0,1.0,1.0
0.6000384415175323,0.9987615721943222,0.0,0.0,2.0,0.0
0.629366810614157,1.0337776960998493,0.0,0.0,2.0,1.0
0.507477086115337,0.9332542346759622,0.0,0.0,3.0,2.0
0.4502638844707987,1.0008407354345557,3.0,0.0,3.0,1.0
0.5634805748919884,0.8730447132630696,4.0,2.0,2.0,3.0
0.4634661121206245,-0.12155523707090216,2.0,2.0,3.0,4.0
0.5339089408350681,0.0045827805682615574,1.0,0.0,2.0,3.0
0.31391153202305544,0.20346371584245607,0.0,0.0,4.0,2.0
0.4410130485855288,0.2180170844567405,0.0,0.0,2.0,3.0
0.3861707809780011,0.42938679870030894,0.0,0.0,3.0,1.0
0.3644893165791581,0.6291513981897006,0.0,0.0,3.0,1.0
0.3565910970459978,0.3785828001938897,0.0,0.0,3.0,4.0
0.5662413104106665,0.460058174097216,0.0,0.0,1.0,2.0
0.4898183400181919,0.38803643610499106,1.0,0.0,3.0,3.0
0.41871506486844345,0.4756643809818737,0.0,0.0,3.0,2.0
0.2919211870058006,0.3763296293854489,1.0,0.0,4.0,3.0
0.6225563788908679,0.4696208782297583,0.0,0.0,0.0,2.0
0.7546643458158886,0.6504071475970029,0.0,0.0,1.0,1.0
0.8372867253920474,0.5247141594459805,1.0,0.0,1.0,3.0
0.7921625061148719,0.564334282111086,0.0,0.0,2.0,2.0
0.7567010163082868,0.5996628885306583,1.0,0.0,2.0,2.0
0.8404064263795334,0.6234650484744221,0.0,0.0,1.0,2.0
0.9819849313799878,0.7911350645774086,0.0,0.0,0.0,1.0
0.7611854318102799,0.8957479453265365,0.0,0.0,3.0,1.0
0.4524671069945954,0.8549670507701205,0.0,0.0,4.0,2.0
0.41760273272910414,0.991699598756464,0.0,0.0,3.0,0.0
0.530456837319712,0.9418253894505256,0.0,0.0,2.0,2.0
0.5872412840965371,0.9208071578241618,1.0,0.0,2.0,2.0
0.6359907332787971,0.9902953995411852,1.0,0.0,2.0,1.0
0.7595452260980088,0.949314593970482,0.0,0.0,1.0,2.0
0.9223573852640444,0.914981251126742,1.0,0.0,0.0,2.0
0.9327003352333676,0.9654768540598572,1.0,0.0,1.0,1.0
1.0318459990273996,0.9196268176414192,0.0,0.0,0.0,2.0
0.9190983892647168,1.0040921301392611,0.0,0.0,2.0,1.0
0.7166936160657134,0.9589680041604146,0.0,0.0,3.0,0.0
0.7174655956879995,1.013919646708344,0.0,0.0,2.0,1.0
0.7109201756305951,0.8636726622085044,0.0,0.0,2.0,3.0
0.7104431927952667,0.8942964783884758,0.0,0.0,2.0,2.0
0.43766678662771386,0.9535716610451592,1.0,0.0,4.0,1.0
0.7432763981039393,0.8123855152250798,1.0,0.0,0.0,3.0
0.8344380381838975,0.8398163667529992,0.0,0.0,1.0,2.0
0.6687821798272793,0.7147985638215729,0.0,0.0,3.0,3.0
0.6861234098251529,0.61074723419699,0.0,0.0,2.0,3.0
0.9009225041902564,0.3811900402191996,0.0,0.0,0.0,4.0
0.8501344597108543,0.6951597198161608,2.0,0.0,2.0,0.0
0.7673340746876615,0.7544631624542358,4.0,1.0,2.0,2.0
0.15080656281282212,0.8587121734922598,3.0,1.0,1.0,1.0
0.33456057999960903,0.7620107898427929,0.0,0.0,2.0,3.0
0.5567829107490123,0.7402110981751246,0.0,0.0,1.0,2.0
0.6144842191483231,0.7468394359669084,0.0,0.0,2.0,2.0
0.7574530057173813,0.8516198656178801,0.0,0.0,1.0,1.0
0.9127804023256224,0.8407977863946132,1.0,0.0,0.0,2.0
1.013913623302778,0.8276925185327989,0.0,0.0,0.0,2.0
0.9096363146983678,0.8299063908556013,0.0,0.0,2.0,2.0
0.7061188947697857,0.9239991233015852,3.0,0.0,3.0,1.0
0.5727016191995395,0.8552459248690845,4.0,2.0,3.0,2.0
0.8318011497278571,0.042425447565756336,2.0,2.0,0.0,2.0
0.6431435860073627,0.21124968937661015,1.0,0.0,3.0,2.0
0.6849418874730759,0.2873818175924495,0.0,0.0,2.0,2.0
0.7788404286910581,0.4197337167860104,0.0,0.0,1.0,2.0
0.7463118678900974,0.4872940525326634,1.0,0.0,2.0,2.0
0.9166742563146496,0.761661628305567,0.0,0.0,0.0,0.0
0.8392446698215263,0.7852869597002412,0.0,0.0,2.0,2.0
0.6459022077136719,0.9439753148222624,0.0,0.0,3.0,0.0
0.5295770917498258,0.8214863073369957,0.0,0.0,3.0,3.0
0.7901375028622979,0.9530432782022368,3.0,0.0,0.0,0.0
0.7666959079836573,0.8631645926169331,4.0,2.0,2.0,3.0
0.7449199215692688,0.02138287760804486,1.0,2.0,2.0,2.0
0.8202399291194101,0.1509866996242214,1.0,0.0,1.0,2.0
0.8871973707317794,0.2985606684460119,1.0,0.0,1.0,2.0
0.9979025609156036,0.2969644373791127,0.0,0.0,0.0,3.0
0.9749062790080799,0.5114437909737611,3.0,0.0,1.0,1.0
0.8750312959784046,0.676897350319567,4.0,2.0,2.0,1.0
0.8999982116094537,0.10985345699649952,1.0,2.0,1.0,3.0
0.5203482903813006,0.19867496086991746,0.0,0.0,4.0,3.0
0.7728301075157854,0.1719093879145932,0.0,0.0,0.0,3.0
0.8979408696403757,0.416599785326068,2.0,0.0,0.0,1.0
0.8952484390494028,0.4608345057522414,4.0,1.0,1.0,2.0
0.19528296475204326,0.6660099520053218,1.0,1.0,1.0,1.0
0.3341567338637727,0.5179875748457715,0.0,0.0,2.0,3.0
0.6609580958868017,0.4503725777644273,0.0,0.0,0.0,3.0
0.6732100097466226,0.5098969334905676,0.0,0.0,2.0,2.0
0.5440153649415405,0.5591518093414364,0.0,0.0,3.0,2.0
0.4551283367849321,0.6275399634078196,1.0,0.0,3.0,2.0
0.5566918307041265,0.6373707423485739,1.0,0.0,2.0,2.0
0.6101473003285417,0.6730110867298627,0.0,0.0,2.0,2.0
0.36909755394061866,0.7030966931511109,0.0,0.0,4.0,2.0
0.5870170257262409,0.5682497280102421,0.0,0.0,1.0,3.0
0.7327336507974047,0.596774145589844,0.0,0.0,1.0,2.0
0.5955181743265483,0.5053806046043252,0.0,0.0,3.0,3.0
0.6250837890820579,0.40867973511790623,0.0,0.0,2.0,3.0
0.7469039074193747,0.4808376662850349,0.0,0.0,1.0,2.0
0.7314656433006347,0.3998670158982812,0.0,0.0,2.0,3.0
0.5798145384639016,0.6126965963592528,0.0,0.0,3.0,1.0
0.3380531056745774,0.8699653324788763,0.0,0.0,4.0,0.0
0.4581043923658684,0.9455369877471872,0.0,0.0,2.0,1.0
0.4030824832259705,0.8901060461260716,0.0,0.0,3.0,2.0
0.5345445727538223,0.6677654201948506,3.0,0.0,2.0,4.0
0.6297422782020815,0.5193604550223911,4.0,2.0,2.0,4.0
0.7405691403253375,0.06958141196460482,2.0,2.0,1.0,2.0
0.601932813029182,0.16559268133185714,0.0,0.0,3.0,2.0
0.6436411340941031,0.3004891806406822,0.0,0.0,2.0,2.0
0.7626662371825577,0.5150981839986069,0.0,0.0,1.0,1.0
0.8458790770151693,0.5932001275888479,0.0,0.0,1.0,2.0
0.7989313491667821,0.5997216261145195,1.0,0.0,2.0,2.0
0.8698270949361578,0.8499436076116746,2.0,0.0,1.0,0.0
0.7975212595175274,0.9230946466492388,4.0,1.0,2.0,1.0
-0.08933973795006755,0.7218824376673987,1.0,1.0,4.0,3.0
0.05653616997513485,0.5097202467488621,1.0,0.0,3.0,4.0
0.3947407336223978,0.5493019882694695,0.0,0.0,1.0,2.0
0.40647223206802974,0.5000973108031294,0.0,0.0,3.0,3.0
0.4926054566923006,0.5688077839599196,0.0,0.0,2.0,2.0
0.4292631863621181,0.611743820719366,0.0,0.0,3.0,2.0
0.4013171039827688,0.6382808363570851,0.0,0.0,3.0,2.0
0.5052949064567949,0.675931253695363,1.0,0.0,2.0,2.0
0.4543623490620219,0.5639267493675411,0.0,0.0,3.0,3.0
0.41504436994201815,0.6080097414565698,1.0,0.0,3.0,2.0
0.5306625285923228,0.5031893452473848,0.0,0.0,2.0,3.0
0.3159679289456224,0.6856631741247561,4.0,0.0,4.0,1.0
0.2270431461410827,0.5413020207301216,0.0,0.0,4.0,3.0
0.2580624694601891,0.8102686280273491,0.0,0.0,3.0,0.0
0.3440203355549763,0.6847600123871271,0.0,0.0,3.0,3.0
0.3401456916504529,0.5886442107552208,0.0,0.0,3.0,3.0
0.3426486328836127,0.6531647361640611,0.0,0.0,3.0,2.0
0.35104214999093114,0.6734697518416539,1.0,0.0,3.0,2.0
0.5871580621435369,0.6836563910824042,0.0,0.0,1.0,2.0
0.6386007923083364,0.7228188866465941,0.0,0.0,2.0,2.0
0.7658099925041443,0.4728386740127223,0.0,0.0,1.0,4.0
0.8494599331037507,0.3630541941724622,0.0,0.0,1.0,3.0
0.9036568838384672,0.20202085716958246,0.0,0.0,1.0,4.0
0.6954581192119069,0.3254835917144204,0.0,0.0,3.0,2.0
0.8946324374097941,0.4068724996220627,0.0,0.0,0.0,2.0
0.8215329869476229,0.5035312085211189,0.0,0.0,2.0,2.0
0.6517440209618175,0.2759136349175049,0.0,0.0,3.0,4.0
0.8815171719733719,0.4981562549357768,0.0,0.0,0.0,1.0
0.9172829367774846,0.5502074945149302,0.0,0.0,1.0,2.0
0.8272957705786969,0.6024363269195383,1.0,0.0,2.0,2.0
0.7903696898866673,0.6170877926736331,0.0,0.0,2.0,2.0
0.8664581989501282,0.3845876804805508,0.0,0.0,1.0,4.0
0.9185294915237384,0.6843268420637146,0.0,0.0,1.0,0.0
0.9394739255971591,0.7131113440142298,1.0,0.0,1.0,2.0
0.8383192593945467,0.8374459592757737,0.0,0.0,2.0,1.0
0.972937364448075,0.9345779229034472,3.0,0.0,0.0,1.0
0.7538329823783223,0.7779705891104024,0.0,2.0,3.0,3.0
0.8280384918041334,0.785713628387092,2.0,2.0,1.0,1.0
0.8861439639159017,0.8894466913769474,0.0,0.0,1.0,1.0
0.9383100082424412,0.9668219578184,3.0,0.0,0.0,0.0
0.6994113917131093,0.8868472917542144,4.0,2.0,3.0,2.0
0.8045707265330806,0.18410667627888624,1.0,2.0,1.0,2.0
0.6355497143582556,0.3349149433886343,0.0,0.0,3.0,1.0
0.5644518032866555,0.4840713802431381,1.0,0.0,3.0,2.0
0.475841179900291,0.5049850354531878,0.0,0.0,3.0,2.0
0.5598819015782679,0.7104258663869555,0.0,0.0,2.0,1.0
0.7384298652685007,0.832771650098361,3.0,0.0,1.0,1.0
0.7190184100751217,0.8216340524226089,4.0,2.0,2.0,2.0
0.5706919881087481,0.033589762756512154,1.0,2.0,3.0,3.0
0.616581529482688,0.184115111770676,0.0,0.0,2.0,2.0
0.6389260006747237,0.17818844374310944,0.0,0.0,2.0,3.0
0.6565580463045898,0.061331987426499035,0.0,0.0,2.0,4.0
0.6789336280118671,0.3337898630725692,4.0,0.0,2.0,1.0
0.6995272438984118,0.1873701045582248,0.0,0.0,2.0,4.0
0.6788959871164078,0.11525931739754285,1.0,0.0,2.0,4.0
0.7099620826003125,0.1305666246827919,0.0,0.0,2.0,3.0
0.7941247108814721,0.17878465868530255,0.0,0.0,1.0,3.0
0.8623826105916987,0.08457606400856488,0.0,0.0,1.0,4.0
0.919281979321138,0.13125818400630931,2.0,0.0,1.0,3.0
0.6839158571139823,0.2601657154026794,4.0,1.0,3.0,2.0
0.05852050902376101,0.5934746314512162,3.0,1.0,2.0,0.0
0.3979629257401268,0.8634704819672472,0.0,0.0,1.0,0.0
0.6022177159216616,0.9380360719448314,1.0,0.0,1.0,1.0
0.4989195069064226,0.9973586268443008,3.0,0.0,3.0,1.0
0.4736354628684694,0.7386283336009856,3.0,2.0,3.0,4.0
0.4911436371926639,0.648730861770529,4.0,2.0,3.0,2.0
0.5619560303669572,0.10257154085000404,2.0,2.0,2.0,2.0
0.4760665279675646,0.18989319740074012,0.0,0.0,3.0,2.0
0.4362912962859365,0.2711806330467681,0.0,0.0,3.0,2.0
0.5150542127606503,0.3961205331632547,0.0,0.0,2.0,2.0
0.42976099679933794,0.4898125951858964,1.0,0.0,3.0,2.0
0.31202448343811784,0.25288176505327803,0.0,0.0,4.0,4.0
0.4336931754259799,0.4956904536471116,0.0,0.0,2.0,1.0
0.5202193596660138,0.6793009457724488,4.0,0.0,2.0,1.0
0.5733382926035328,0.5253831064415427,0.0,0.0,2.0,3.0
0.4889631052990011,0.7332423948069593,0.0,0.0,3.0,1.0
0.6739839173351002,0.7129864354750891,0.0,0.0,1.0,2.0
0.535587085727576,0.7348805164445593,3.0,0.0,3.0,2.0
0.5928317011318635,0.9407166844837412,4.0,2.0,2.0,0.0
0.7494108126508126,0.06770929449124663,2.0,2.0,1.0,2.0
0.7082715451523149,0.28982160849132965,0.0,0.0,2.0,1.0
0.7076808032365789,0.3875060168707932,0.0,0.0,2.0,2.0
0.8011920389334781,0.5954088180945509,0.0,0.0,1.0,1.0
0.864052390667147,0.761614482543434,3.0,0.0,1.0,1.0
0.7959820039501325,0.7727274945484786,4.0,2.0,2.0,2.0
0.8804224227826926,0.03861812284488758,2.0,2.0,0.0,4.0
0.9599463992051394,0.0647295054790537,0.0,0.0,0.0,3.0
0.991115723651996,0.22765715326799466,0.0,0.0,1.0,2.0
0.7610780937142505,0.5219983205181936,1.0,0.0,3.0,0.0
0.7682622513378712,0.3307772600391898,1.0,0.0,2.0,4.0
0.8616558656583737,0.16804166247578506,0.0,0.0,1.0,4.0
0.915605449699452,0.4216779414805071,0.0,0.0,1.0,1.0
0.9345878258120256,0.7382233406413574,0.0,0.0,1.0,0.0
0.9330832660263386,0.8575554417853093,2.0,0.0,1.0,1.0
0.8253974458626983,1.015145509660664,4.0,1.0,2.0,0.0
0.1849322193383502,0.8424676950755069,1.0,1.0,1.0,3.0
0.3039467956863319,0.8694150330612926,3.0,0.0,2.0,2.0
0.44930927010386346,0.8146606688878391,3.0,2.0,2.0,2.0
0.6660950270814319,0.8167178865169595,0.0,2.0,2.0,1.0
0.6619480052796829,0.7326041793911329,4.0,2.0,2.0,2.0
0.5479614420175741,-0.018576479777629662,1.0,2.0,3.0,4.0
0.26687426838919825,-0.0074168878515327155,0.0,0.0,4.0,4.0
0.5204614696763272,-0.05877264527872372,0.0,0.0,1.0,4.0
0.6902034685449895,0.08648317720275832,2.0,0.0,1.0,3.0
0.4360230900132896,0.16243231356207444,3.0,1.0,4.0,3.0
0.6010597765742307,0.28769542105207296,0.0,0.0,1.0,2.0
0.6429316911344412,0.34010344237943896,1.0,0.0,2.0,2.0
0.7767452245696292,0.5349740837378809,0.0,0.0,1.0,1.0
0.7701867115753631,0.8031594366106536,3.0,0.0,2.0,0.0
0.9070885263968004,0.8840505141987256,4.0,2.0,0.0,1.0
0.9299566897542738,0.09004145305581879,1.0,2.0,1.0,2.0
0.7201312150938342,0.21969296290945084,0.0,0.0,3.0,2.0
0.4352224202934121,0.09188159030120974,0.0,0.0,4.0,4.0
0.5246153377283446,0.2400817514184346,1.0,0.0,2.0,2.0
0.7053371492513649,0.36495530543802257,1.0,0.0,1.0,2.0
0.9156984229238644,0.3519719364918989,0.0,0.0,0.0,3.0
0.8248425098345482,0.5469061057336986,0.0,0.0,2.0,1.0
0.9611465980059531,0.4408001355758662,0.0,0.0,0.0,3.0
0.9591913518081492,0.6177426696044219,2.0,0.0,1.0,1.0
0.9224088434025148,0.7432971377875575,4.0,1.0,1.0,1.0
0.0018234491028128466,0.8481468434277202,1.0,1.0,3.0,1.0
0.32845039696985834,0.9320305472227408,0.0,0.0,1.0,1.0
0.32854598416586617,0.9785773347214248,3.0,0.0,3.0,1.0
0.4994659125224527,0.8682627734692993,0.0,2.0,2.0,3.0
0.7553212919012193,0.6909495544984352,4.0,2.0,0.0,2.0
0.8553006860188382,0.11705960320018348,2.0,2.0,1.0,1.0
0.7912482974156145,0.2213445012912208,0.0,0.0,2.0,2.0
0.6242057163026089,0.09581616183635484,0.0,0.0,3.0,4.0
0.8543479415342741,0.15981132996713282,0.0,0.0,0.0,3.0
0.7790175100333775,0.2970454213927003,0.0,0.0,2.0,2.0
0.7464906474840588,0.5229064704110348,0.0,0.0,2.0,1.0
0.6047833012435501,0.432978439842848,2.0,0.0,3.0,3.0
0.7384789251090121,0.5000534517635541,1.0,1.0,1.0,2.0
0.6306208641925434,0.2663491296022136,0.0,0.0,2.0,4.0
0.5364707778060958,0.239972946347958,0.0,0.0,3.0,3.0
0.5926169479466732,0.2064041913593328,0.0,0.0,2.0,3.0
0.4913900697022779,0.3363074452627635,0.0,0.0,3.0,2.0
0.6792712512736964,0.17416599824253265,0.0,0.0,1.0,4.0
0.5575552870085241,0.2974830742726676,1.0,0.0,3.0,2.0
0.4736170962549903,0.386937289975292,4.0,0.0,3.0,2.0
0.6488721282380014,0.4746533370066282,0.0,0.0,1.0,2.0
0.6712418322493815,0.7617686981289491,2.0,0.0,2.0,0.0
0.4292796238937245,0.8626640262762456,0.0,1.0,4.0,1.0
0.4005163735252161,0.90674490038123,4.0,1.0,3.0,1.0
0.03980372900474091,1.0535595910400086,0.0,1.0,2.0,2.0
0.4829338565804077,0.9758940382722616,0.0,1.0,1.0,1.0
0.6210415057640846,1.0224676525741845,4.0,1.0,1.0,0.0
-0.05147342766298085,1.156185792972293,0.0,1.0,3.0,1.0
0.2802970255491923,1.08904776602798,1.0,1.0,2.0,1.0
0.2868466704012637,0.9174926457291952,3.0,0.0,3.0,2.0
0.4694470109518145,0.8874753296824306,0.0,2.0,2.0,2.0
0.7107641635873237,0.7573399868697532,4.0,2.0,0.0,2.0
0.8056230444944135,-0.0955656070966892,2.0,2.0,1.0,4.0
0.8912065513178097,0.05398372249073863,0.0,0.0,1.0,2.0
0.8091909334462739,0.12634772284499549,0.0,0.0,2.0,3.0
0.6319678287515563,0.14036489482946418,0.0,0.0,3.0,3.0
0.7680167626196597,0.1827238222200516,0.0,0.0,1.0,3.0
0.7546177064444259,0.5061261434791916,0.0,0.0,2.0,0.0
0.9260445523066771,0.4549797083928087,0.0,0.0,0.0,3.0
0.9355213961235174,0.2491200591592685,0.0,0.0,1.0,4.0
0.8473547791611957,0.2313009864337477,2.0,0.0,2.0,3.0
0.7867372614628355,0.3605861786491306,4.0,1.0,2.0,2.0
-0.005536519473304045,0.4254495335721778,3.0,1.0,3.0,2.0
0.4523412498383503,0.7569608880572031,0.0,0.0,0.0,0.0
