behavior_belief1,behavior_belief2
0.5670645990235875,0.02760498139214762
0.6556646663098987,0.17280210947037336
0.6493355477853,0.20580896910050253
0.7635650264587518,0.209543887186014
0.8356039589006126,0.21584021428056768
0.7929861614531561,0.24419525525943545
0.5383609579993326,0.41578497944468734
0.6533844606843805,0.46055200100349525
0.6900045656545299,0.49589884224475367
0.6885409369715992,0.3030650601238336
0.5664964600656069,0.3812308083383922
0.6169892355214004,0.33098250551920094
0.6341698614115026,0.16787173146061793
0.8597187879924876,0.19238895497485314
0.7931496037725377,0.07208893935710303
0.6589630032205304,0.28262119495449145
0.7277146568272849,0.39163067757619796
0.6114497834274011,0.586837694623412
0.8349058669074532,0.4925196671407939
0.8831891115736948,0.3952844303193366
0.8334031055630144,0.6878218272227462
0.8878641530196145,0.6216984308192497
0.9860710141958972,0.5647302084824
0.9437331107377069,0.1332546883087523
0.8545759217360109,0.06732533445731759
0.6599613667326879,0.11153843639965177
0.7948847707955689,0.26539391728167794
0.8758652084285642,0.49040570160805924
0.825314030964076,0.7802540534828062
0.8741263295348328,0.8807785386392621
0.9066582356074101,0.826195543137689
0.9440231288047288,0.8381438924515057
0.8638620297850703,0.8221346896343382
0.9109817483323333,0.8035707668964833
1.043949197137334,0.5195473193019513
0.0527718275961743,0.6924371859432373
0.14240872752665523,0.6200867641053778
0.35357459662031326,0.5112050943886667
0.2508623671892584,0.438875344830914
0.41332022345664177,0.5024644772153292
0.6021663247263538,0.690108033842719
0.6390749162977392,0.8952191158233459
0.8470877434728906,0.8586731913758184
0.7878372393764108,0.036097704398939556
0.8842196819119533,0.25008167389335645
0.8131656238557741,0.38282653328714844
0.7618916296994355,0.3328512714476144
0.5964004469944264,0.4167633231064768
0.5164072066937011,0.632796072460557
0.6773056567568463,0.762782963440847
0.6794376633556845,0.7228380641913469
0.6844316581498141,0.7608418092670759
0.8002707146819594,0.7400261763269921
0.7616323105687092,0.7510725281095831
0.8365538840941692,0.5216330923686789
0.9048401042124854,0.29241814293716634
0.9337128740986796,0.26361906346409036
0.6931619683605211,0.27555999989202395
0.013597621960292745,0.44752049159873336
0.38345217760157446,0.22017001207554604
0.710707841807458,0.25670056020801
0.686094801002958,0.11353264039531186
0.6716259414064855,0.16257798996040132
0.8843708066441821,0.287542202539768
0.8164622356692982,0.4041711144799684
0.9610370056026087,0.5908129488279673
0.8692263157237822,0.7579119104745387
0.6772305061385184,0.8484887171563846
0.7713125512160215,0.781033187015041
0.7514393427465577,0.6872074321126336
0.9222809529240771,0.6958682311550827
0.8104949469070613,0.5045477620640377
0.6154906977880261,0.6055971271779019
0.09176991284998454,0.7113844923387119
0.34158142881999426,0.6059646390817399
0.3297170170136769,0.9047033675865785
0.5747939896727015,0.9536301984582034
0.6000384415175323,0.9987615721943222
0.629366810614157,1.033777696099849
0.507477086115337,0.9332542346759622
0.45026388447079874,1.0008407354345557
0.5634805748919884,0.8730447132630696
0.46346611212062444,-0.12155523707090216
0.5339089408350681,0.0045827805682615574
0.31391153202305544,0.20346371584245607
0.44101304858552876,0.2180170844567405
0.3861707809780011,0.429386798700309
0.3644893165791581,0.6291513981897006
0.3565910970459978,0.37858280019388973
0.5662413104106665,0.460058174097216
0.48981834001819186,0.388036436104991
0.41871506486844345,0.4756643809818737
0.2919211870058006,0.3763296293854489
0.622556378890868,0.4696208782297583
0.7546643458158886,0.6504071475970029
0.8372867253920474,0.5247141594459805
0.7921625061148719,0.564334282111086
0.7567010163082868,0.5996628885306583
0.8404064263795334,0.6234650484744221
0.9819849313799878,0.7911350645774086
0.7611854318102799,0.8957479453265365
0.45246710699459547,0.8549670507701205
0.41760273272910414,0.9916995987564641
0.530456837319712,0.9418253894505255
0.5872412840965371,0.9208071578241618
0.6359907332787971,0.9902953995411853
0.7595452260980088,0.949314593970482
0.9223573852640443,0.9149812511267419
0.9327003352333675,0.965476854059857
1.0318459990273996,0.9196268176414193
0.9190983892647167,1.0040921301392611
0.7166936160657134,0.9589680041604146
0.7174655956879995,1.013919646708344
0.7109201756305951,0.8636726622085044
0.7104431927952667,0.8942964783884758
0.43766678662771386,0.9535716610451592
0.7432763981039393,0.8123855152250798
0.8344380381838975,0.8398163667529992
0.6687821798272793,0.714798563821573
0.686123409825153,0.61074723419699
0.9009225041902564,0.38119004021919956
0.8501344597108543,0.6951597198161608
0.7673340746876615,0.7544631624542358
0.15080656281282212,0.8587121734922598
0.33456057999960903,0.7620107898427929
0.5567829107490123,0.7402110981751246
0.6144842191483231,0.7468394359669084
0.7574530057173813,0.85161986561788
0.9127804023256225,0.8407977863946132
1.0139136233027781,0.8276925185327989
0.909636314698368,0.8299063908556013
0.7061188947697857,0.9239991233015851
0.5727016191995395,0.8552459248690845
0.8318011497278571,0.042425447565756336
0.6431435860073627,0.21124968937661018
0.684941887473076,0.2873818175924495
0.7788404286910581,0.41973371678601035
0.7463118678900974,0.48729405253266334
0.9166742563146495,0.761661628305567
0.8392446698215263,0.7852869597002412
0.6459022077136719,0.9439753148222623
0.5295770917498258,0.8214863073369957
0.7901375028622979,0.9530432782022367
0.7666959079836573,0.8631645926169331
0.7449199215692688,0.02138287760804486
0.8202399291194101,0.1509866996242214
0.8871973707317794,0.2985606684460119
0.9979025609156037,0.2969644373791127
0.97490627900808,0.5114437909737611
0.8750312959784046,0.676897350319567
0.8999982116094537,0.10985345699649951
0.5203482903813006,0.19867496086991743
0.7728301075157854,0.1719093879145932
0.8979408696403757,0.416599785326068
0.8952484390494028,0.46083450575224144
0.19528296475204332,0.6660099520053218
0.3341567338637727,0.5179875748457715
0.6609580958868017,0.4503725777644273
0.6732100097466226,0.5098969334905676
0.5440153649415405,0.5591518093414364
0.4551283367849321,0.6275399634078196
0.5566918307041265,0.6373707423485739
0.6101473003285417,0.6730110867298627
0.36909755394061866,0.7030966931511109
0.5870170257262409,0.568249728010242
0.7327336507974047,0.596774145589844
0.5955181743265483,0.5053806046043252
0.6250837890820579,0.40867973511790623
0.7469039074193747,0.4808376662850349
0.7314656433006347,0.39986701589828116
0.5798145384639016,0.6126965963592528
0.3380531056745774,0.8699653324788763
0.4581043923658684,0.9455369877471871
0.40308248322597046,0.8901060461260716
0.5345445727538223,0.6677654201948506
0.6297422782020815,0.5193604550223911
0.7405691403253375,0.06958141196460482
0.601932813029182,0.16559268133185717
0.643641134094103,0.3004891806406822
0.7626662371825577,0.5150981839986069
0.8458790770151693,0.5932001275888479
0.798931349166782,0.5997216261145195
0.8698270949361578,0.8499436076116746
0.7975212595175274,0.9230946466492388
-0.08933973795006755,0.7218824376673987
0.056536169975134845,0.509720246748862
0.3947407336223978,0.5493019882694695
0.40647223206802974,0.5000973108031294
0.49260545669230055,0.5688077839599196
0.4292631863621181,0.611743820719366
0.4013171039827688,0.6382808363570851
0.5052949064567949,0.675931253695363
0.4543623490620219,0.5639267493675411
0.41504436994201815,0.6080097414565698
0.5306625285923228,0.5031893452473848
0.31596792894562237,0.6856631741247561
0.2270431461410827,0.5413020207301216
0.2580624694601891,0.8102686280273491
0.3440203355549763,0.6847600123871271
0.34014569165045294,0.5886442107552208
0.3426486328836127,0.6531647361640611
0.35104214999093114,0.6734697518416539
0.5871580621435369,0.6836563910824042
0.6386007923083364,0.722818886646594
0.7658099925041443,0.4728386740127223
0.8494599331037507,0.3630541941724622
0.9036568838384671,0.20202085716958243
0.695458119211907,0.3254835917144204
0.8946324374097941,0.4068724996220627
0.821532986947623,0.5035312085211189
0.6517440209618175,0.27591363491750487
0.8815171719733719,0.49815625493577675
0.9172829367774846,0.5502074945149302
0.8272957705786969,0.6024363269195383
0.7903696898866673,0.6170877926736331
0.8664581989501282,0.38458768048055075
0.9185294915237384,0.6843268420637146
0.939473925597159,0.7131113440142298
0.8383192593945467,0.8374459592757737
0.972937364448075,0.9345779229034471
0.7538329823783223,0.7779705891104024
0.8280384918041334,0.785713628387092
0.8861439639159017,0.8894466913769474
0.9383100082424412,0.9668219578184
0.6994113917131093,0.8868472917542144
0.8045707265330806,0.18410667627888622
0.6355497143582556,0.3349149433886343
0.5644518032866555,0.4840713802431381
0.47584117990029096,0.5049850354531878
0.5598819015782679,0.7104258663869555
0.7384298652685007,0.832771650098361
0.7190184100751217,0.8216340524226089
0.5706919881087481,0.033589762756512154
0.616581529482688,0.18411511177067597
0.6389260006747237,0.17818844374310946
0.6565580463045898,0.061331987426499035
0.6789336280118671,0.3337898630725692
0.6995272438984118,0.1873701045582248
0.6788959871164078,0.11525931739754286
0.7099620826003125,0.1305666246827919
0.794124710881472,0.17878465868530255
0.8623826105916987,0.08457606400856488
0.919281979321138,0.13125818400630931
0.6839158571139823,0.2601657154026794
0.058520509023761005,0.5934746314512162
0.3979629257401268,0.863470481967247
0.6022177159216616,0.9380360719448314
0.49891950690642267,0.9973586268443007
0.47363546286846936,0.7386283336009856
0.4911436371926639,0.648730861770529
0.5619560303669572,0.10257154085000403
0.47606652796756455,0.18989319740074015
0.4362912962859365,0.27118063304676815
0.5150542127606503,0.3961205331632547
0.429760996799338,0.48981259518589637
0.31202448343811784,0.25288176505327803
0.4336931754259799,0.4956904536471116
0.5202193596660138,0.6793009457724488
0.5733382926035328,0.5253831064415427
0.4889631052990011,0.7332423948069593
0.6739839173351002,0.7129864354750891
0.535587085727576,0.7348805164445593
0.5928317011318635,0.9407166844837412
0.7494108126508126,0.06770929449124663
0.7082715451523149,0.28982160849132965
0.7076808032365789,0.38750601687079317
0.8011920389334781,0.5954088180945509
0.864052390667147,0.761614482543434
0.7959820039501325,0.7727274945484786
0.8804224227826926,0.03861812284488758
0.9599463992051394,0.0647295054790537
0.991115723651996,0.22765715326799463
0.7610780937142505,0.5219983205181936
0.7682622513378712,0.3307772600391898
0.8616558656583737,0.16804166247578503
0.9156054496994521,0.4216779414805071
0.9345878258120256,0.7382233406413574
0.9330832660263386,0.8575554417853093
0.8253974458626983,1.0151455096606639
0.1849322193383502,0.8424676950755069
0.3039467956863319,0.8694150330612926
0.44930927010386346,0.8146606688878391
0.6660950270814319,0.8167178865169595
0.661948005279683,0.7326041793911329
0.5479614420175741,-0.018576479777629662
0.26687426838919825,-0.007416887851532716
0.5204614696763272,-0.05877264527872372
0.6902034685449895,0.08648317720275833
0.4360230900132896,0.16243231356207444
0.6010597765742307,0.287695421052073
0.6429316911344412,0.340103442379439
0.7767452245696292,0.5349740837378809
0.7701867115753631,0.8031594366106536
0.9070885263968004,0.8840505141987256
0.9299566897542738,0.09004145305581879
0.720131215093834,0.21969296290945084
0.43522242029341207,0.09188159030120974
0.5246153377283446,0.2400817514184346
0.705337149251365,0.36495530543802257
0.9156984229238643,0.3519719364918989
0.8248425098345482,0.5469061057336986
0.9611465980059533,0.4408001355758662
0.9591913518081491,0.6177426696044219
0.9224088434025149,0.7432971377875575
0.0018234491028128463,0.8481468434277202
0.32845039696985834,0.9320305472227408
0.32854598416586617,0.9785773347214247
0.49946591252245265,0.8682627734692993
0.7553212919012193,0.6909495544984352
0.8553006860188382,0.11705960320018349
0.7912482974156145,0.2213445012912208
0.6242057163026089,0.09581616183635483
0.8543479415342741,0.15981132996713282
0.7790175100333775,0.2970454213927003
0.7464906474840588,0.5229064704110348
0.6047833012435501,0.43297843984284795
0.738478925109012,0.5000534517635541
0.6306208641925434,0.2663491296022136
0.5364707778060958,0.239972946347958
0.5926169479466732,0.2064041913593328
0.49139006970227794,0.3363074452627635
0.6792712512736964,0.17416599824253265
0.5575552870085241,0.2974830742726676
0.4736170962549903,0.38693728997529203
0.6488721282380014,0.47465333700662826
0.6712418322493815,0.7617686981289491
0.42927962389372454,0.8626640262762456
0.4005163735252161,0.9067449003812301
0.03980372900474091,1.0535595910400086
0.4829338565804077,0.9758940382722616
0.6210415057640846,1.0224676525741845
-0.05147342766298085,1.156185792972293
0.2802970255491923,1.08904776602798
0.2868466704012637,0.9174926457291952
0.46944701095181446,0.8874753296824306
0.7107641635873237,0.7573399868697532
0.8056230444944135,-0.09556560709668921
0.8912065513178097,0.05398372249073863
0.8091909334462739,0.12634772284499549
0.6319678287515563,0.14036489482946418
0.7680167626196597,0.18272382222005162
0.7546177064444259,0.5061261434791916
0.9260445523066773,0.45497970839280866
0.9355213961235174,0.2491200591592685
0.8473547791611957,0.23130098643374772
0.7867372614628355,0.3605861786491306
-0.005536519473304045,0.4254495335721778
0.4523412498383503,0.7569608880572031
0.4010741776994327,0.895999859611443
0.6082426380486105,0.847064240543275
0.6720146585887415,0.9302595233313241
0.7774584522910045,0.9208942863132155
0.5248826247040979,0.8290857715060661
0.47674288293224937,0.8174731487374682
0.432463654011319,0.8175161856547011
0.6488206044354703,0.8134807623675163
0.7815862568698996,0.8132929326570808
0.7535912713669288,0.7024917884848636
0.8322428430971882,0.7063239147851106
0.7824369064412902,0.828068231902478
0.8576769131285835,0.8205916084725247
0.7784592280017636,0.648626581285509
0.8454393578994123,0.8190988919680222
0.5028709284191323,0.7158365719567088
0.4559258872075693,0.7765113657213849
0.659304285807243,0.6659561807871676
0.6812533903339314,0.8897372997587801
0.5512743002251533,0.9210176030260181
-0.06820471048652015,0.9933576651632623
0.05663333817243932,1.0138652331963853
0.2619002879829035,1.0335865669735282
0.43795126400211803,1.040612213121047
0.6146728648574076,0.9564091912799217
0.5107011925125835,0.9851860691035199
0.6784134597041769,0.9170121090174245
0.5759209634846877,0.7504862123138367
0.3506565650187572,0.8864713588735428
0.48306047581029626,0.9483548978880737
0.427621162153671,0.9003171842638739
0.6417313695609775,0.9762736998328394
0.8630105874936055,-0.039207424773752775
0.9154911706386437,0.13395286317713356
0.7243383567552588,0.25935225905332254
0.5848473003952583,0.48760342456869943
0.7567500811109756,0.287078241137619
0.8543120976862292,0.2694969510503883
0.8012216934992371,0.4742896825878239
0.8571538667352265,0.545282728946879
0.9796371806934351,0.6858314516936574
0.7556219148826132,0.7293367278607531
0.7312692391364625,0.7084279791773825
0.7227899692703071,0.7283891014193995
0.7143799606924743,0.7314641765493674
0.7116520640403021,0.736291030880569
0.9033167418180739,0.8633470714939684
0.8989692705826066,0.8481826209746769
0.5706273000921069,0.8049753697951371
-0.05894105377778233,0.7490070682691268
0.31655789125439343,0.7202937590958678
0.5775228341836741,0.8411499850508761
0.62307509998029,0.013398597515643207
0.39952119615351744,0.138232218771106
0.49777196443851096,0.404328331232269
0.30219159814926305,0.49168624443948766
0.6649030180810253,0.6568519659728331
0.8648851323501735,0.8082780575979589
0.7951744984736014,0.8971794892064284
0.8619053668630664,0.8534496288178148
0.6735748720281545,0.9517119309544948
0.8791035666895084,0.9998823999833167
0.8109586881616712,1.0138258161917113
0.869815927101673,0.9749961686046568
0.020757043293308457,1.1800930538945509
0.10674916676161178,1.1528606234325056
0.13055390929087468,0.8623480620160393
0.38989105283425923,0.9438915332385375
0.6913659236601527,0.7822320890708152
0.5684724001061048,0.5956228817824556
0.7180788430531005,0.6100905708330155
0.5837790426315405,0.4370921991153963
0.7434771065385605,0.36889813069214833
0.9351189402423656,0.4558871275463986
0.947387112668303,0.5354370694450389
0.9634394562434647,0.4125279809044234
0.8760358297701129,0.6292857844600557
0.6871437663229369,0.7741012692594171
0.7933520175504692,0.6278682655604781
0.7701201000653536,0.662711026778972
0.47254052768962884,0.43465928264017106
0.5665031182222698,0.34110078555500783
0.7148775953507432,0.31770551818978277
0.705100925030079,0.40048770105085874
0.7005224928335252,0.4733127653065365
0.8190019080064386,0.47628472327279664
0.7794206653524762,0.1745206007383839
0.885377761816884,0.33953582020341033
0.8788024466130181,0.6258065070277915
0.8935055384839342,0.8139474111703546
0.8830224871074007,0.6180907490971519
0.6675560347047406,0.4960611417253419
0.5499148461268987,0.5504358755471492
0.6456871972234021,0.38119895612219923
-0.01939713358391988,0.4409584236472238
0.12225632205138855,0.6028536186769469
0.13832949374840536,0.5103162151190547
0.3366419214971036,0.4773477093047359
0.21101633113020574,0.7593639804996455
0.4861772030338033,0.8659789376567766
0.5540565689079809,0.9231685480615938
0.6107158000494105,0.9761338615081545
0.7427833078127539,0.9993263771923223
0.7187568134303643,0.9967337375518294
0.5688066029290454,0.9579853972521207
0.4938858864778026,0.7748716619370573
0.7810187312294903,0.7234475676342944
0.939902673454448,0.5178838970636863
0.7307257457009474,0.7106819368272255
0.8238385105355108,0.4784381343084128
0.8786531490554524,0.669922765461406
0.9293715922236071,0.4391031976389486
0.8490858092587059,0.6431588109129485
0.9753375559360873,0.768894380522259
0.8885798778612786,0.8023914880829397
0.9617141446364272,0.9539539445272556
0.20154323319272263,0.9209645485507176
0.44442042125755726,1.0036443053237456
0.5229089399767826,0.964876067909343
0.5742712294023314,-0.10312395357798088
0.8285574325349666,0.16054451889075205
0.6219209926303332,0.09254741176252318
0.8167940999183169,0.26555722357706685
0.8718576652351053,0.24511784976965476
0.6885988924814372,0.3514645371697503
0.8050689843598986,0.19125851749611514
0.9619730457092711,0.1892553357851317
0.9497172244774309,0.0936056927889678
0.7297765859950024,0.22340932382260625
0.5929796869060581,0.22433668871875687
0.6286169355700245,0.22955466211579717
0.5210599341600987,0.20901461773310864
0.6843816876178801,0.21465234313417966
0.6994053640684942,0.5291495341410314
0.6892150106121356,0.46338475874136414
0.8783722787905051,0.5012778803705262
0.9146060727168657,0.4321418705170517
0.838305539652223,0.48405310125818635
0.8918860498400408,0.6652108779936019
0.9292086250302146,0.5385574892716799
0.9490150735193591,0.5984218314336223
0.9573648783126303,0.613472409648167
0.7431709185105388,0.5125044188409218
0.7273981152265525,0.42684783484106675
0.7180160189212634,0.48053661980069406
0.9045005292588619,0.6639924117059788
0.9337143853893074,0.4386099894862615
0.7107591279354104,0.36617339963452095
0.8126369259670586,0.1921354887988947
0.9093151144239827,0.25926054943142307
0.9497056944427107,0.32029428694219475
0.6849108778529087,0.27220139296300727
0.7930112968481948,0.21302712155342202
0.7467563655203349,0.21573113433795835
0.9369138921701281,0.10983729733612868
0.8494125937041547,0.35413817404430226
-0.08373751493030435,0.5359375436904308
0.16438237639705447,0.5934749581695614
0.36215899755177916,0.7625339026789063
0.5968774864106874,0.9486042781688635
0.4921067280733194,0.9907071966914845
0.4179951221487069,1.0039505463902043
0.39934812088676996,0.8543510794692732
0.3753400620774091,0.9794952277145194
0.2720691906001158,0.9542675762033067
0.6089341639707061,0.9230189103102063
0.6552532112377578,0.9791405458934577
0.5425252265713609,-0.04020474806818919
0.6803152618258712,0.046177164630835765
0.5388068144512119,0.0975850826347815
0.5169403137631239,0.18023666209014766
0.2691258852826033,0.22858334980674153
0.4520407179053447,0.17879093549395011
0.5288879697937645,0.42030286024909663
0.5807052298570718,0.6190101617829067
0.483384601705006,0.7777168215181838
0.5501726512207462,0.7653277853815956
0.6079816472558924,0.8759333448848624
0.5057725744089898,0.937091729278826
0.6809313858124006,0.7932073730068028
0.877633009195898,0.9024729801925022
0.9102450532893083,0.9483150756160174
0.8379007556072265,0.7938677794931775
0.7893998500942726,0.01882732811095439
0.8728568441193363,0.13184899281359033
0.9288812138346272,0.39362394278829443
0.8131905731359671,0.4883629700184073
0.012440726404023987,0.48995569773697645
0.24302450378274232,0.6100243899808544
0.5067775597013591,0.6414709225277843
0.44095090254703806,0.6610950646106268
0.6402307428944913,0.6637945165373844
0.6510372449004299,0.814530633897034
0.7468794821076279,0.9125665250952258
0.7676526174031298,0.8899946443561544
0.7336733766271604,0.6623646966308928
0.8041661019963798,0.7354030630906825
0.6627614361389974,0.5372196653502319
0.6715240923006346,0.4313561254103985
0.7731343879937327,0.5284360100961119
0.7538705900881585,0.8173642281836866
0.7359653779759511,0.8296352426175186
0.7119504383929123,0.8030725638941744
0.8160664898229899,0.6768773754217714
0.7808078958704924,0.7095132641787385
0.8478017951590057,0.5855507189994433
0.6554499818493864,0.5534796218907456
0.7637821362655616,0.12167221757744293
0.8719297084870379,0.19209985354626835
0.7879445785531811,0.08617008184223335
0.9339050866623821,0.1273551539227588
0.9058448427339431,0.45672735951027377
0.9776607902757576,0.3131983106256604
0.8506241557997096,0.28336355369204197
0.8085114293016712,0.12116041881950762
0.8873183997719729,0.2891079838480116
0.6719632854820752,0.26742172741011144
0.7785003857092089,0.5869838900518243
0.6352677186689227,0.7355461035034088
0.6453600753009702,0.7686762425362239
0.6592593486287034,0.7688487418121894
0.7962726939965462,0.5136054102513834
0.7712236248029568,0.41273381251394803
0.8367750928795645,0.48482707013001225
0.6493072204810351,0.5587410857696226
0.7663262527657044,0.5869004611688025
0.851536839349207,0.62324336055563
0.8023455620023773,0.7766581233704284
0.9337903756929365,0.8734139002181975
0.7156830526533696,0.827398271534239
0.6740388189578358,0.040431351894201994
0.7899191602830947,0.005071960187908786
0.883106220892762,0.11423902950282222
0.9329225065021569,0.20572265787226612
0.5327533500982549,0.3355556225988191
0.6176309897102622,0.3423148081303875
0.6447660714222757,0.31853478934865487
0.7781757260206642,0.5285144034646849
0.7596487660129569,0.5767266224900934
0.8177642161723574,0.5969151422221315
0.6551229485926425,0.6303665567409343
0.5390212489270493,0.7922483843046939
0.6947965311484446,0.7521979625018698
0.5844742449482732,0.5340355530892188
0.6222996788375283,0.4289735537995508
0.652023751880258,0.7241592337804402
0.8538340159981155,0.7557529614433016
0.8895475397869115,0.7437654760411055
0.9132316625952508,0.8777224161682115
0.9424249559772478,0.8559539511842564
0.8599391202495359,0.8344319099091302
0.876331064732046,0.913954794975423
0.9188447061008118,0.06626615643880818
0.713691882304277,0.2161280722397101
0.44328654928099853,0.2066691353955203
0.644952278845885,0.44475145633392954
0.7746660536494502,0.522145394789367
0.6142662556776672,0.8030662546274583
0.6199936905905282,0.8847495690995643
0.8308156793642861,0.7513486775548656
0.901181702640503,0.6311605684174137
0.9172831206001398,0.5244029101298958
0.7057326157616827,0.4491739568625196
0.6961760155642444,0.7630204983083186
0.10539519064769008,0.7176923084190447
0.3232270779854545,0.7587069913810423
0.5540977484063025,0.7909682052596124
0.3507889444579223,0.6705629289694195
0.1886118508877451,0.8246480491356356
0.366548310078576,0.7970921718308017
0.28515987784164765,0.6520373956600745
0.4383965518137965,0.5752987712601506
0.3905519744534329,0.6229507755168475
0.6240547660932856,0.4910288181502687
0.389855046330473,0.5768971183398729
0.4988225562286319,0.7386943762145837
0.5675088473840582,0.8300756722722963
0.7142583955264153,0.9226456317149394
0.5853461799284454,0.9226353676920964
-0.14243994683647537,0.9604575486259256
-0.03768228842971498,0.7835355369494699
0.22991763766002432,0.7979865967388398
0.20671251899213366,0.8756082809979829
0.21495035218286618,0.09922933967478359
0.5690515658991266,0.36917426696755173
0.3663857694364712,0.5029405860255289
0.601514691409773,0.2884815857712486
0.733183790388763,0.5306668811867501
0.7382951174262158,0.5671494239129142
0.8207166568288948,0.8433860733384964
0.4969706743331133,0.8320291398576152
0.6864225903577593,0.9146635070836131
0.8244318036779523,0.18639203109479954
0.8851317346400369,0.26306132767328005
0.5185815781876744,0.5393442907967028
0.7983919807878058,0.5664829316749029
0.7755620782905499,0.6182495816831401
0.6088546571404694,0.7780513504211451
0.7248735263774659,0.041584419033870335
0.8430244894414372,0.14838486395448441
0.9700840913347553,0.2820440638093386
1.0321969010519345,0.15168498861563445
0.7266161735195008,0.08718362355143305
0.004651148389429614,0.37094786800484314
0.21557626956318954,0.45248178534812333
0.4229043579787431,0.666238476818436
0.6342455006575315,0.5715413498640577
0.7789117021172101,0.3222176112089379
0.7426387650092524,0.283214975905971
0.9154980060288432,0.3720548832307972
0.8353990270336132,0.3355264142372423
0.8846291479250541,0.2902283854135085
1.0096338347296552,0.2770812523021583
1.06056765123392,0.38216279058898656
0.7919666618182152,0.33634274742198217
0.9514207480493774,0.5326312334844989
0.7039140502782114,0.4681338969648279
0.6645482515263829,0.5129983847138818
0.8740359246300794,0.5478678794384587
0.8219409836688116,0.31314532616022506
0.5188055543606824,0.40181395716916674
0.4575544882310127,0.33348172043516733
0.5396850842561303,0.5693631978919331
0.60842917368457,0.5865540802156629
0.5084489211903178,0.6368791882196638
0.7005308064897301,0.5487088508681274
0.7557725184115719,0.46690395528066586
0.7684637599916069,0.719385231149849
0.8208612251863712,0.8188241501435369
0.0906051568052719,0.8949667558976067
0.36996452774522676,0.9850284400376821
0.4503271716536091,1.0182114237367692
0.6794293625075633,0.06838660849331352
0.5264846494713069,0.07980647981845951
0.6089076207560216,0.24389553280534146
0.732053865195427,0.35401053074147293
0.5848326864578772,0.4492396287497426
0.6456973987226207,0.5527040053303929
0.759050487035533,0.17257988467006433
0.7794816609878632,0.0646572178759024
0.8135774913776173,0.3307734823142354
0.8771040552350677,0.30983768353614694
0.7044673482110207,0.4151607225944262
0.7149192783860193,0.6224368117505092
0.729357097958221,0.8671310636491166
0.8987501767210927,0.08235114125926296
0.6436762111435229,0.1107526776612422
0.5481561226642394,0.11788893189170502
0.6018737934897699,0.48552117095706454
0.6265755434204459,0.4353404977200758
0.8392778629410361,0.5024208666555393
0.7894074182425588,0.5618807208965377
0.7436763210448549,0.588000464839502
0.8336287789136877,0.36903325976990287
0.7856327206087313,0.30330480912350277
0.8133001474488487,0.40087946311759093
0.2618251420544613,0.31946595744634615
0.3228591224415214,0.41332646883709157
-0.0846352410868996,0.28026863714506467
0.137287368689204,0.18500145699581533
0.4335851796427297,0.4826192862289788
0.3813395438047718,0.6897281205502956
0.3690357460364484,0.5492369543888248
0.5957772738977815,0.5821397557542971
0.6439784964416969,0.6287007890871921
0.7664986660581814,0.5771951486530958
0.4610003214982877,0.5161804192974484
0.2870474723654846,0.5589541622682932
0.42812596781180695,0.7216116034572397
0.39507221354937666,0.8497202622333471
0.4021324933374845,0.7252392254109036
